URL,Precio,Referencia,Zona,Disposición,M² edificados,M² del terreno,Dormitorios,Plantas,Barrio Privado,Acepta permuta,Tipo de Propiedad,Estado,Baños,M² de terraza,Año de Construcción,Garajes,Sobre,Cuota inicial,Vivienda Social
https://www.infocasas.com.pe/vendo-casa-300-m2-at-6-dormitorios-en-la-molina-ref-792/191375297,U$S 540.000,E57C3C,La Molina,No aplica,300 m2,300 m2,5,3,,,Casa,Excelente estado,3,,1994,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-300-m2-at-6-dormitorios-en-la-molina-ref-792/191980113,U$S 540.000,P92EC3,La Molina,No aplica,300 m2,300 m2,5,3,,,Casa,Excelente estado,3,,1995,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-300-m2-at-6-dormitorios-en-la-molina-ref-792/191119967,U$S 540.000,D6D89F,La Molina,No aplica,300 m2,300 m2,5,3,,,Casa,Excelente estado,3,,1994,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-nueva-2-pisos-cochera-ubicado-en-condominio-hacienda-paradores/191256342,U$S 480.000,LAE14D,Huaral,No aplica,1.200 m2,1.200 m2,5,1,,Si,Casa,A estrenar,3,,2024,3,No aplica,,
https://www.infocasas.com.pe/vendo-casa-300-m2-at-6-dormitorios-en-la-molina-ref-792/191036036,U$S 540.000,C7E6DE,La Molina,No aplica,300 m2,300 m2,5,3,,,Casa,Excelente estado,3,,1994,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-300-m2-at-6-dormitorios-en-la-molina-ref-792/190998574,U$S 540.000,J3CF69,La Molina,No aplica,300 m2,300 m2,5,3,,,Casa,Excelente estado,3,,1994,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-300-m2-at-6-dormitorios-en-la-molina-ref-792/191025966,U$S 540.000,WCF310,La Molina,No aplica,300 m2,300 m2,5,3,,,Casa,Excelente estado,3,,1994,2,No aplica,,
https://www.infocasas.com.pe/vendo-hermosa-casa-en-el-sol-de-la-molina/190988482,U$S 560.000,VE7616,La Molina,Al frente,500 m2,500 m2,5,2,,,Casa,Buen estado,3,,2011,2,No aplica,,Si
https://www.infocasas.com.pe/vendo-casa-en-altos-en-miraflores-por-alianza-francesa/190848270,U$S 390.000,GDB937,Miraflores,Al frente,290 m2,290 m2,4,2,,,Casa,Buen estado,3,,1975,,Avenida,,Si
https://www.infocasas.com.pe/vendo-casa-en-cieneguilla/190647563,U$S 340.000,K45C83,Cieneguilla,Al frente,200 m2,1.020 m2,5,2,,,Casa,Excelente estado,3,,2011,3,No aplica,,Si
https://www.infocasas.com.pe/vendo-hermosa-residencia-en-las-brisas-de-villa/189945769,U$S 495.000,A9D45D,Chorrillos,Al frente,278 m2,300 m2,3,3,,,Casa,Excelente estado,3,,2015,2,Otros,,
https://www.infocasas.com.pe/vendo-casa-de-playa-amoblada-playa-honda-ref-745/189007192,U$S 350.000,A9B406,Cerro Azul,No aplica,300 m2,200 m2,5,1,,,Casa,Excelente estado,3,,2010,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-en-miraflores-ideal-para-negocios-o-residencia/191984953,U$S 490.000,V9AAA6,Miraflores,Al frente,316 m2,200 m2,4,2,,,Casa,Buen estado,3,,1965,2,Otros,,
https://www.infocasas.com.pe/vendo-hermosa-casa-en-las-lagunas-la-molina/189609725,U$S 980.000,HEDDC6,La Molina,No aplica,504 m2,1.016 m2,4,2,,,Casa,Buen estado,3,,1993,3,No aplica,,
https://www.infocasas.com.pe/vendo-dos-casas-como-terreno-muy-bien-ubicadas-en-miraflores/189609722,U$S 850.000,SDF15C,Miraflores,No aplica,396 m2,396 m2,5,1,,,Casa,Buen estado,3,,"Ca. Gral. Borgoño 355, Miraflores , Miraflores, Lima",1,No aplica,,
